seed,ey0,epsi0,controller,rmse_ey,max_abs_ey,mean_abs_delta,final_ey
2,0.2,-0.05,Hybrid,0.009717197471093435,0.1625,0.0014902814027323585,-0.00022421185258429636
2,0.2,0.0,PID,0.021004836521438485,0.2,0.0016960228202231044,1.3219443261659977e-14
2,0.2,0.0,MPC,0.019483198714837256,0.2,0.0007940631303824236,7.288001717107604e-36
2,0.2,0.0,SAC,0.011958313091371797,0.2,0.002230459749698639,-0.00022793487566038248
2,0.2,0.0,Hybrid,0.012204353409546106,0.2,0.0021387880386606194,-0.0002242114751358987
2,0.2,0.05,PID,0.031916666476707524,0.25,0.002790547423341595,2.7729252196480672e-14
2,0.2,0.05,MPC,0.028301017742442768,0.23750000000000002,0.0015534282260654157,5.9100139695582896e-37
2,0.2,0.05,SAC,0.016280773534304953,0.23750000000000002,0.003042166493833065,-0.00022792818332606555
2,0.2,0.05,Hybrid,0.016648495748166764,0.23750000000000002,0.002987268905940314,-0.00022420850339651747
2,0.2,0.1,PID,0.044552236337549886,0.33412433333333336,0.0041217854352155105,4.223906113130142e-14
2,0.2,0.1,MPC,0.04020411656591359,0.31856375789451535,0.0024714503494810574,-1.0367287577910185e-35
2,0.2,0.1,SAC,0.022274093787481332,0.275,0.0041901875659823415,-0.00022793034587460624
2,0.2,0.1,Hybrid,0.023007445169368326,0.275,0.004030223736454878,-0.00022421136745265753
2,0.4,-0.1,PID,0.03177989538043263,0.325,0.002903620140344803,-2.5807313463215978e-15
2,0.4,-0.1,MPC,0.024628061711558454,0.325,0.0011667094023986256,2.633421229798552e-35
2,0.4,-0.1,SAC,0.01860114956367717,0.325,0.003803003653883934,-0.0002279320629206578
2,0.4,-0.1,Hybrid,0.018881873224992476,0.325,0.0035996288120185168,-0.00022420930626360108
2,0.4,-0.05,PID,0.034539952645901116,0.36250000000000004,0.002823619977680128,1.1929077588499195e-14
2,0.4,-0.05,MPC,0.03129260226410959,0.36250000000000004,0.001049677856987652,2.045510786610141e-35
2,0.4,-0.05,SAC,0.022415783450178067,0.36250000000000004,0.003945547342300415,-0.00022792893994925143
2,0.4,-0.05,Hybrid,0.022787556834481876,0.36250000000000004,0.0037631165801613737,-0.0002242124314653953
2,0.4,0.0,PID,0.04200967304287697,0.4,0.003392045640446209,2.6438886523319953e-14
2,0.4,0.0,MPC,0.03907321023329677,0.4,0.0015862928202104274,1.4370178400389757e-35
2,0.4,0.0,SAC,0.02734204313292908,0.4,0.00409111350774765,-0.00022792725117633895
2,0.4,0.0,Hybrid,0.027840341479876983,0.4,0.0038852295752749245,-0.00022421159937361816
2,0.4,0.05,PID,0.05220512093230167,0.4375,0.004376155282003002,4.09486954581406e-14
2,0.4,0.05,MPC,0.050162672826794374,0.4375,0.0023437481603871585,3.411897151512736e-36
2,0.4,0.05,SAC,0.03362288657179983,0.4375,0.004882081747055054,-0.0002279321775352461
2,0.4,0.05,Hybrid,0.03434308228443564,0.4375,0.00464869440558592,-0.0002242080174697739
2,0.4,0.1,PID,0.06383333295341505,0.5,0.00558109484668319,5.5458504392961343e-14
2,0.4,0.1,MPC,0.06182845343457202,0.5124999527656274,0.0032413097984732536,-7.546344406460944e-36
2,0.4,0.1,SAC,0.04953805977765099,0.4854604264497757,0.005774050652980804,-0.0002279295387575054
2,0.4,0.1,Hybrid,0.05221586075848833,0.50862641674777,0.005857837278989698,-0.00022421211976141774
3,-0.4,-0.1,PID,0.06383333295341505,0.5,0.00558109484668319,-5.5458504392961343e-14
3,-0.4,-0.1,MPC,0.06182845343457202,0.5124999527656274,0.0032413097984732536,7.546344406460944e-36
3,-0.4,-0.1,SAC,2583.2700786098576,5759.825324570545,0.39951829515397547,-5759.825324570545
3,-0.4,-0.1,Hybrid,2188.946754634373,4879.230128046517,0.33808507321650205,-4879.230128046517
3,-0.4,-0.05,PID,0.05220512093230167,0.4375,0.004376155282003002,-4.09486954581406e-14
3,-0.4,-0.05,MPC,0.05016267282679437,0.4375,0.002343748160387159,-3.411897151513105e-36
3,-0.4,-0.05,SAC,0.033743014383381884,0.4375,0.005109357126057148,-0.0022709587793767277
3,-0.4,-0.05,Hybrid,0.034500770360594034,0.4375,0.0047982984708323075,-0.002227205314822567
3,-0.4,0.0,PID,0.04200967304287697,0.4,0.003392045640446209,-2.6438886523319953e-14
3,-0.4,0.0,MPC,0.03907321023329677,0.4,0.0015862928202104274,-1.4370178400389757e-35
3,-0.4,0.0,SAC,0.027431885619727293,0.4,0.004393642134964466,-0.002270948528365664
3,-0.4,0.0,Hybrid,0.027913051080791323,0.4,0.004075859117789656,-0.0022272042541483716
3,-0.4,0.05,PID,0.034539952645901116,0.36250000000000004,0.002823619977680128,-1.1929077588499195e-14
3,-0.4,0.05,MPC,0.03129260226410959,0.36250000000000004,0.001049677856987652,-2.045510786610153e-35
3,-0.4,0.05,SAC,0.022919567793900964,0.36250000000000004,0.0034551603719592096,-0.002270945393680495
3,-0.4,0.05,Hybrid,0.023269772502078165,0.36250000000000004,0.0032717826717855512,-0.0022272041825630875
3,-0.4,0.1,PID,0.03177989538043263,0.325,0.002903620140344803,2.5807313463215978e-15
3,-0.4,0.1,MPC,0.024628061711558454,0.325,0.0011667094023986256,-2.633421229798552e-35
3,-0.4,0.1,SAC,0.019199679030838617,0.325,0.003038302883505821,-0.0022709413876220146
3,-0.4,0.1,Hybrid,0.019493460809398573,0.325,0.00289811169200839,-0.0022272025324568197
3,-0.2,-0.1,PID,0.044552236337549886,0.33412433333333336,0.0041217854352155105,-4.223906113130142e-14
3,-0.2,-0.1,MPC,0.04020411656591359,0.31856375789451535,0.0024714503494810574,1.0367287577910185e-35
3,-0.2,-0.1,SAC,0.02185422020111331,0.275,0.004463351778686047,-0.0022709426572185072
3,-0.2,-0.1,Hybrid,0.022659700987423374,0.275,0.0041526697946895515,-0.002227203545681097
3,-0.2,-0.05,PID,0.031916666476707524,0.25,0.002790547423341595,-2.7729252196480672e-14
3,-0.2,-0.05,MPC,0.028301017742442768,0.23750000000000002,0.0015534282260654157,-5.9100139695582896e-37
3,-0.2,-0.05,SAC,0.015994406495811006,0.23750000000000002,0.0033280805498361586,-0.0022709520324809386
3,-0.2,-0.05,Hybrid,0.01640305844343102,0.23750000000000002,0.003125182558834328,-0.0022272020010819893
3,-0.2,0.0,PID,0.021004836521438485,0.2,0.0016960228202231044,-1.3219443261659977e-14
3,-0.2,0.0,MPC,0.019483198714837256,0.2,0.0007940631303824236,-7.288001717107604e-36
3,-0.2,0.0,SAC,0.012234315536532144,0.2,0.002282431274652481,-0.0022709525183888094
3,-0.2,0.0,Hybrid,0.012494802472640877,0.2,0.0021657940902020745,-0.0022272033090515835
3,-0.2,0.05,PID,0.015889947690216316,0.1625,0.0014518100701724015,1.2903656731607989e-15
3,-0.2,0.05,MPC,0.012314030855779227,0.1625,0.0005833547011993128,-1.316710614899276e-35
3,-0.2,0.05,SAC,0.010000200938911283,0.1625,0.0014262498915195464,-0.0022709557496563577
3,-0.2,0.05,Hybrid,0.010111381719156366,0.1625,0.0013626526650570836,-0.0022272039949918308
3,-0.2,0.1,PID,0.021272880385640073,0.1511594870013317,0.0024269090027348146,1.5800174607981502e-14
3,-0.2,0.1,MPC,0.009494383553896032,0.125,0.0012725044852196369,-1.9046210580877745e-35
3,-0.2,0.1,SAC,0.007672645189655557,0.125,0.0012893406301736831,-0.0022709444990556306
3,-0.2,0.1,Hybrid,0.007678674435891941,0.125,0.001293214598582963,-0.002227201215720587
3,0.0,-0.1,PID,0.027883963921884726,0.20743190854074073,0.0029456021836840223,-2.901961786964144e-14
3,0.0,-0.1,MPC,0.019213879643061742,0.15246117514766735,0.001752747514344211,1.3188180265119796e-35
3,0.0,-0.1,SAC,0.005855012519581833,0.07500000000000001,0.0022872760146856307,-0.0022709495184331722
3,0.0,-0.1,Hybrid,0.006216526540232936,0.07500000000000001,0.002262248629795002,-0.002227201212872471
3,0.0,-0.05,PID,0.013941981960942363,0.10371595427037036,0.0014728010918420111,-1.450980893482072e-14
3,0.0,-0.05,MPC,0.009123257077276781,0.0725279326166528,0.0008608940847784041,5.8791044318850706e-36
3,0.0,-0.05,SAC,0.003471566006870798,0.037500000000000006,0.001259005144238472,-0.002270956139324533
3,0.0,-0.05,Hybrid,0.003572047949632716,0.037500000000000006,0.0012273191100931858,-0.0022272015572769917
3,0.0,0.0,PID,0.0,0.0,0.0,0.0
3,0.0,0.0,MPC,8.888705734052261e-44,6.709499120186112e-43,1.3993624315904308e-44,-1.2703611082092767e-76
3,0.0,0.0,SAC,0.0022639421600619512,0.002376521687859648,2.6335567235946654e-05,-0.002270944893905716
3,0.0,0.0,Hybrid,0.002220174513530626,0.002347960124904527,2.4972504469886865e-05,-0.002227204223572927
3,0.0,0.05,PID,0.013941981960942363,0.10371595427037036,0.0014728010918420111,1.450980893482072e-14
3,0.0,0.05,MPC,0.009123257077276781,0.0725279326166528,0.0008608940847784041,-5.8791044318850706e-36
3,0.0,0.05,SAC,0.003447250635068537,0.037500000000000006,0.001054261028766632,-0.002270953432233062
3,0.0,0.05,Hybrid,0.0035643419107000674,0.037500000000000006,0.0010375265187238072,-0.002227204347640307
3,0.0,0.1,PID,0.027883963921884726,0.20743190854074073,0.0029456021836840223,2.901961786964144e-14
3,0.0,0.1,MPC,0.019213879643061742,0.15246117514766735,0.001752747514344211,-1.3188180265119796e-35
3,0.0,0.1,SAC,0.0060244830731238964,0.07500000000000001,0.002215617969632149,-0.002270942250326225
3,0.0,0.1,Hybrid,0.006276248385322118,0.07500000000000001,0.00222778153772861,-0.002227199844841484
3,0.2,-0.1,PID,0.021272880385640073,0.1511594870013317,0.0024269090027348146,-1.5800174607981502e-14
3,0.2,-0.1,MPC,0.009494383553896032,0.125,0.0012725044852196369,1.9046210580877745e-35
3,0.2,-0.1,SAC,0.007164852743179985,0.125,0.0014645213633775712,-0.002270956024669332
3,0.2,-0.1,Hybrid,0.007197791192434256,0.125,0.0014658335331204193,-0.002227203131732195
3,0.2,-0.05,PID,0.015889947690216316,0.1625,0.0014518100701724015,-1.2903656731607989e-15
3,0.2,-0.05,MPC,0.012314030855779227,0.1625,0.0005833547011993128,1.316710614899276e-35
3,0.2,-0.05,SAC,0.0099030011311369,0.1625,0.0014919215440750123,-0.0022709451483021053
3,0.2,-0.05,Hybrid,0.009961476980678,0.1625,0.0014290464829348102,-0.0022272047179131525
3,0.2,0.0,PID,0.021004836521438485,0.2,0.0016960228202231044,1.3219443261659977e-14
3,0.2,0.0,MPC,0.019483198714837256,0.2,0.0007940631303824236,7.288001717107604e-36
3,0.2,0.0,SAC,0.0125367761165865,0.2,0.0021596166491508486,-0.0022709426399780334
3,0.2,0.0,Hybrid,0.012794323382187035,0.2,0.002010365894658947,-0.0022272038765970663
3,0.2,0.05,PID,0.031916666476707524,0.25,0.002790547423341595,2.7729252196480672e-14
3,0.2,0.05,MPC,0.028301017742442768,0.23750000000000002,0.0015534282260654157,5.9100139695582896e-37
3,0.2,0.05,SAC,0.01654707621821804,0.23750000000000002,0.0030653029680252075,-0.0022709512301810147
3,0.2,0.05,Hybrid,0.01685863217649405,0.23750000000000002,0.003060513562300282,-0.0022272073208350453
3,0.2,0.1,PID,0.044552236337549886,0.33412433333333336,0.0041217854352155105,4.223906113130142e-14
3,0.2,0.1,MPC,0.04020411656591359,0.31856375789451535,0.0024714503494810574,-1.0367287577910185e-35
3,0.2,0.1,SAC,0.023197760456581357,0.275,0.0037900764495134355,-0.0022709469404421975
3,0.2,0.1,Hybrid,0.023918590537862622,0.275,0.003590331137585015,-0.0022272060617931962
3,0.4,-0.1,PID,0.03177989538043263,0.325,0.002903620140344803,-2.5807313463215978e-15
3,0.4,-0.1,MPC,0.024628061711558454,0.325,0.0011667094023986256,2.633421229798552e-35
3,0.4,-0.1,SAC,0.020025561194807275,0.325,0.0026813096553087233,-0.0022709537707419824
3,0.4,-0.1,Hybrid,0.020195087718724827,0.325,0.002564303427346658,-0.0022272046761260783
3,0.4,-0.05,PID,0.034539952645901116,0.36250000000000004,0.002823619977680128,1.1929077588499195e-14
3,0.4,-0.05,MPC,0.03129260226410959,0.36250000000000004,0.001049677856987652,2.045510786610141e-35
3,0.4,-0.05,SAC,0.023603790465487093,0.36250000000000004,0.002970326021313667,-0.002270951636690357
3,0.4,-0.05,Hybrid,0.02389771508067215,0.36250000000000004,0.00284873136710463,-0.002227201943506412
3,0.4,0.0,PID,0.04200967304287697,0.4,0.003392045640446209,2.6438886523319953e-14
3,0.4,0.0,MPC,0.03907321023329677,0.4,0.0015862928202104274,1.4370178400389757e-35
3,0.4,0.0,SAC,0.02840925123028108,0.4,0.0035058841109275817,-0.0022709457566060737
3,0.4,0.0,Hybrid,0.0287834236005401,0.4,0.003423157358700241,-0.002227200518769104
3,0.4,0.05,PID,0.05220512093230167,0.4375,0.004376155282003002,4.09486954581406e-14
3,0.4,0.05,MPC,0.050162672826794374,0.4375,0.0023437481603871585,3.411897151512736e-36
3,0.4,0.05,SAC,0.0350915953236076,0.4375,0.0040794193744659426,-0.002270954358439223
3,0.4,0.05,Hybrid,0.035707953881800106,0.4375,0.00397350701591936,-0.0022272010247791486
3,0.4,0.1,PID,0.06383333295341505,0.5,0.00558109484668319,5.5458504392961343e-14
3,0.4,0.1,MPC,0.06182845343457202,0.5124999527656274,0.0032413097984732536,-7.546344406460944e-36
3,0.4,0.1,SAC,2578.8972412805115,5752.008020423675,0.3992462755739689,5752.008020423675
3,0.4,0.1,Hybrid,2184.843790464513,4871.868877334111,0.33782523945579074,4871.868877334111
4,-0.4,-0.1,PID,0.06383333295341505,0.5,0.00558109484668319,-5.5458504392961343e-14
4,-0.4,-0.1,MPC,0.06182845343457202,0.5124999527656274,0.0032413097984732536,7.546344406460944e-36
4,-0.4,-0.1,SAC,2566.5590250085183,5729.945474070893,0.3994415403902531,-5729.945474070893
4,-0.4,-0.1,Hybrid,2173.5812418171763,4851.757931405093,0.3380756317717239,-4851.757931405093
4,-0.4,-0.05,PID,0.05220512093230167,0.4375,0.004376155282003002,-4.09486954581406e-14
4,-0.4,-0.05,MPC,0.05016267282679437,0.4375,0.002343748160387159,-3.411897151513105e-36
4,-0.4,-0.05,SAC,0.0338458483067718,0.4375,0.0044745755568146705,-0.001247070370453324
4,-0.4,-0.05,Hybrid,0.0347119276979937,0.4375,0.004128073373568836,-0.0012153894328286786
4,-0.4,0.0,PID,0.04200967304287697,0.4,0.003392045640446209,-2.6438886523319953e-14
4,-0.4,0.0,MPC,0.03907321023329677,0.4,0.0015862928202104274,-1.4370178400389757e-35
4,-0.4,0.0,SAC,0.026942264785839033,0.4,0.004914508908987045,-0.0012470583075624814
4,-0.4,0.0,Hybrid,0.027400147898451573,0.4,0.004419562524254442,-0.0012153856427964346
4,-0.4,0.05,PID,0.034539952645901116,0.36250000000000004,0.002823619977680128,-1.1929077588499195e-14
4,-0.4,0.05,MPC,0.03129260226410959,0.36250000000000004,0.001049677856987652,-2.045510786610153e-35
4,-0.4,0.05,SAC,0.023724570494011152,0.36250000000000004,0.00247484739869833,-0.0012470569857657673
4,-0.4,0.05,Hybrid,0.023994003181191114,0.36250000000000004,0.0023855908377950143,-0.0012153838068980794
4,-0.4,0.1,PID,0.03177989538043263,0.325,0.002903620140344803,2.5807313463215978e-15
4,-0.4,0.1,MPC,0.024628061711558454,0.325,0.0011667094023986256,-2.633421229798552e-35
4,-0.4,0.1,SAC,0.021180379885256884,0.325,0.0020787667855620383,-0.0012470709198877192
4,-0.4,0.1,Hybrid,0.021340339651548215,0.325,0.0019025678466258545,-0.0012153863123888498
4,-0.2,-0.1,PID,0.044552236337549886,0.33412433333333336,0.0041217854352155105,-4.223906113130142e-14
4,-0.2,-0.1,MPC,0.04020411656591359,0.31856375789451535,0.0024714503494810574,1.0367287577910185e-35
4,-0.2,-0.1,SAC,0.022379082375501725,0.275,0.00406603254377842,-0.0012470640677705912
4,-0.2,-0.1,Hybrid,0.023270841697609308,0.275,0.003825758706024354,-0.0012153856020676549
4,-0.2,-0.05,PID,0.031916666476707524,0.25,0.002790547423341595,-2.7729252196480672e-14
4,-0.2,-0.05,MPC,0.028301017742442768,0.23750000000000002,0.0015534282260654157,-5.9100139695582896e-37
4,-0.2,-0.05,SAC,0.01616747325827113,0.23750000000000002,0.003622642382979393,-0.0012470649772636068
4,-0.2,-0.05,Hybrid,0.016483764861884992,0.23750000000000002,0.003396622872183335,-0.0012153851565376956
4,-0.2,0.0,PID,0.021004836521438485,0.2,0.0016960228202231044,-1.3219443261659977e-14
4,-0.2,0.0,MPC,0.019483198714837256,0.2,0.0007940631303824236,-7.288001717107604e-36
4,-0.2,0.0,SAC,0.013272203478892158,0.2,0.0018049412965774536,-0.0012470721652890595
4,-0.2,0.0,Hybrid,0.013536104927369258,0.2,0.0017819030325671727,-0.001215386271141673
4,-0.2,0.05,PID,0.015889947690216316,0.1625,0.0014518100701724015,1.2903656731607989e-15
4,-0.2,0.05,MPC,0.012314030855779227,0.1625,0.0005833547011993128,-1.316710614899276e-35
4,-0.2,0.05,SAC,0.010275421510459093,0.1625,0.0010994581133127212,-0.0012470638933052946
4,-0.2,0.05,Hybrid,0.010364636041569555,0.1625,0.0010741147718166095,-0.001215384544361353
4,-0.2,0.1,PID,0.021272880385640073,0.1511594870013317,0.0024269090027348146,1.5800174607981502e-14
4,-0.2,0.1,MPC,0.009494383553896032,0.125,0.0012725044852196369,-1.9046210580877745e-35
4,-0.2,0.1,SAC,0.007785726240977152,0.125,0.0010975608974695206,-0.001247058840338063
4,-0.2,0.1,Hybrid,0.007741954886204148,0.125,0.0011130631110673579,-0.0012153855013395047
4,0.0,-0.1,PID,0.027883963921884726,0.20743190854074073,0.0029456021836840223,-2.901961786964144e-14
4,0.0,-0.1,MPC,0.019213879643061742,0.15246117514766735,0.001752747514344211,1.3188180265119796e-35
4,0.0,-0.1,SAC,0.008471535999846973,0.0856375169237455,0.0023733720928430556,-0.0012470618138332274
4,0.0,-0.1,Hybrid,0.009151243522667522,0.09156386171653241,0.002336498155997489,-0.0012153868557293701
4,0.0,-0.05,PID,0.013941981960942363,0.10371595427037036,0.0014728010918420111,-1.450980893482072e-14
4,0.0,-0.05,MPC,0.009123257077276781,0.0725279326166528,0.0008608940847784041,5.8791044318850706e-36
4,0.0,-0.05,SAC,0.003948297403661121,0.04111397713422776,0.001152385100722313,-0.0012470757601844267
4,0.0,-0.05,Hybrid,0.004131522609103256,0.042053978139285554,0.001139564472424419,-0.0012153868241473271
4,0.0,0.0,PID,0.0,0.0,0.0,0.0
4,0.0,0.0,MPC,8.888705734052261e-44,6.709499120186112e-43,1.3993624315904308e-44,-1.2703611082092767e-76
4,0.0,0.0,SAC,0.0012422803932854245,0.0013124415291599371,1.1449158191680909e-05,-0.0012470591702504912
4,0.0,0.0,Hybrid,0.0012106283616656638,0.0012856792815478075,1.0743661438048796e-05,-0.001215388342734693
4,0.0,0.05,PID,0.013941981960942363,0.10371595427037036,0.0014728010918420111,1.450980893482072e-14
4,0.0,0.05,MPC,0.009123257077276781,0.0725279326166528,0.0008608940847784041,-5.8791044318850706e-36
4,0.0,0.05,SAC,0.0031290522680706605,0.037500000000000006,0.0010546666011214255,-0.0012470551631828502
4,0.0,0.05,Hybrid,0.0032927029859239035,0.037500000000000006,0.0010532225185012475,-0.0012153861024752676
4,0.0,0.1,PID,0.027883963921884726,0.20743190854074073,0.0029456021836840223,2.901961786964144e-14
4,0.0,0.1,MPC,0.019213879643061742,0.15246117514766735,0.001752747514344211,-1.3188180265119796e-35
4,0.0,0.1,SAC,0.00539441026411314,0.07500000000000001,0.002755006030201912,-0.0012470565266574022
4,0.0,0.1,Hybrid,0.005708102814462817,0.07500000000000001,0.002551528644989605,-0.0012153852419244033
4,0.2,-0.1,PID,0.021272880385640073,0.1511594870013317,0.0024269090027348146,-1.5800174607981502e-14
4,0.2,-0.1,MPC,0.009494383553896032,0.125,0.0012725044852196369,1.9046210580877745e-35
4,0.2,-0.1,SAC,0.007560584783161935,0.125,0.0012686526030302049,-0.0012470649304623265
4,0.2,-0.1,Hybrid,0.0075832177507927645,0.125,0.001274504888700793,-0.0012153872799036275
4,0.2,-0.05,PID,0.015889947690216316,0.1625,0.0014518100701724015,-1.2903656731607989e-15
4,0.2,-0.05,MPC,0.012314030855779227,0.1625,0.0005833547011993128,1.316710614899276e-35
4,0.2,-0.05,SAC,0.010456087945391152,0.1625,0.0010297954827547073,-0.001247078881073242
4,0.2,-0.05,Hybrid,0.01053597722346674,0.1625,0.0010081729517089557,-0.001215386906139402
4,0.2,0.0,PID,0.021004836521438485,0.2,0.0016960228202231044,1.3219443261659977e-14
4,0.2,0.0,MPC,0.019483198714837256,0.2,0.0007940631303824236,7.288001717107604e-36
4,0.2,0.0,SAC,0.013328776439795683,0.2,0.0017840093374252319,-0.0012470569163233142
4,0.2,0.0,Hybrid,0.013584390789349227,0.2,0.0017063338836214395,-0.0012153876631434042
4,0.2,0.05,PID,0.031916666476707524,0.25,0.002790547423341595,2.7729252196480672e-14
4,0.2,0.05,MPC,0.028301017742442768,0.23750000000000002,0.0015534282260654157,5.9100139695582896e-37
4,0.2,0.05,SAC,0.01605230374639707,0.23750000000000002,0.003316202759742737,-0.0012470617417981754
4,0.2,0.05,Hybrid,0.01654258003440698,0.23750000000000002,0.003010361764989839,-0.0012153873573530823
4,0.2,0.1,PID,0.044552236337549886,0.33412433333333336,0.0041217854352155105,4.223906113130142e-14
4,0.2,0.1,MPC,0.04020411656591359,0.31856375789451535,0.0024714503494810574,-1.0367287577910185e-35
4,0.2,0.1,SAC,0.022049007491990718,0.275,0.004176314286887646,-0.0012470722139258246
4,0.2,0.1,Hybrid,0.02277900244773724,0.275,0.003973882366242645,-0.0012153863600026437
4,0.4,-0.1,PID,0.03177989538043263,0.325,0.002903620140344803,-2.5807313463215978e-15
4,0.4,-0.1,MPC,0.024628061711558454,0.325,0.0011667094023986256,2.633421229798552e-35
4,0.4,-0.1,SAC,0.021402680386025354,0.325,0.0018108762055635452,-0.001247068047089063
4,0.4,-0.1,Hybrid,0.021569195072442513,0.325,0.0017815348743842497,-0.001215388686772721
4,0.4,-0.05,PID,0.034539952645901116,0.36250000000000004,0.002823619977680128,1.1929077588499195e-14
4,0.4,-0.05,MPC,0.03129260226410959,0.36250000000000004,0.001049677856987652,2.045510786610141e-35
4,0.4,-0.05,SAC,0.023037104429474646,0.36250000000000004,0.002974858283996582,-0.00124706514570176
4,0.4,-0.05,Hybrid,0.023612309287605614,0.36250000000000004,0.002623714710580433,-0.0012153846201169154
4,0.4,0.0,PID,0.04200967304287697,0.4,0.003392045640446209,2.6438886523319953e-14
4,0.4,0.0,MPC,0.03907321023329677,0.4,0.0015862928202104274,1.4370178400389757e-35
4,0.4,0.0,SAC,0.0279607436132258,0.4,0.0035033738613128662,-0.0012470600329524352
4,0.4,0.0,Hybrid,0.02848709868658985,0.4,0.0033150244897823754,-0.0012153889322238057
4,0.4,0.05,PID,0.05220512093230167,0.4375,0.004376155282003002,4.09486954581406e-14
4,0.4,0.05,MPC,0.050162672826794374,0.4375,0.0023437481603871585,3.411897151512736e-36
4,0.4,0.05,SAC,0.033652691591528124,0.4375,0.004759677313268184,-0.001247056025876703
4,0.4,0.05,Hybrid,0.034342230387348266,0.4375,0.004523639191488172,-0.0012153849627423027
4,0.4,0.1,PID,0.06383333295341505,0.5,0.00558109484668319,5.5458504392961343e-14
4,0.4,0.1,MPC,0.06182845343457202,0.5124999527656274,0.0032413097984732536,-7.546344406460944e-36
4,0.4,0.1,SAC,0.04148668205306732,0.47500000000000003,0.005800990238785744,-0.0012470573893918798
4,0.4,0.1,Hybrid,0.0424931035326385,0.47500000000000003,0.005476470822380825,-0.0012153863019967143
